STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20100101,201,7,3,0,7,3,15,7,3,0,7,3,0,6,3,0,6,3,13,0,0,9,0,0,5,0,0,60.2,0,0,-9999,0,0,309.2,0,0,34.5,7,3,18.2,6,3,31.5,7,3,21.9,6,3,26.7,7,3
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20100201,184,7,2,0,7,2,13,5,2,0,5,2,0,7,2,0,7,2,9,0,0,6,0,0,1,0,0,83.6,0,0,-9999,0,0,200.4,0,0,34.5,5,2,20.6,7,2,32.2,5,2,22.4,7,2,27.5,7,2
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20100301,265,3,1,0,3,1,22,3,1,0,3,1,0,2,1,0,2,1,5,0,0,2,0,0,0,0,0,23.6,0,0,-9999,0,0,55.8,0,0,37.2,3,1,20.5,2,1,33.6,3,1,22.6,2,1,28.1,3,1
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20100401,202,3,1,0,3,1,15,3,1,0,3,1,0,3,1,0,3,1,2,0,0,2,0,0,0,0,0,20.6,0,0,-9999,0,0,38.6,0,0,35.4,3,1,15.7,3,1,31.9,3,1,19.6,3,1,25.8,3,1
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20100501,103,4,1,0,4,1,7,5,1,0,5,1,0,4,1,0,4,1,4,0,0,1,0,0,1,0,0,64.5,0,0,-9999,0,0,90.7,0,0,34.7,5,1,10.6,4,1,28.5,5,1,16.6,4,1,22.6,4,1
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20100601,156,5,1,0,5,1,14,4,1,0,4,1,0,5,1,0,5,1,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,34.6,4,1,12.3,5,1,30.8,4,1,18.0,5,1,24.5,5,1
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20100701,78,10,4,28,10,4,11,9,4,0,9,4,0,10,4,0,10,4,3,0,0,1,0,0,0,0,0,13.0,0,0,-9999,0,0,27.5,0,0,34.7,9,4,5.2,10,4,28.2,9,4,13.4,10,4,20.7,10,4
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20100801,151,4,3,5,4,3,15,4,3,0,4,3,0,4,3,0,4,3,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,38.0,4,3,6.4,4,3,31.5,4,3,15.9,4,3,23.7,4,3
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20100901,183,8,3,0,8,3,15,6,3,0,6,3,0,8,3,0,8,3,2,0,0,1,0,0,1,0,0,26.4,0,0,-9999,0,0,30.7,0,0,39.2,6,3,15.2,8,3,33.2,6,3,19.3,8,3,26.6,8,3
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20101001,158,9,4,1,9,4,13,9,4,0,9,4,0,8,4,0,8,4,7,0,0,2,0,0,1,0,0,41.9,0,0,-9999,0,0,81.7,0,0,37.0,9,4,14.0,8,4,31.4,9,4,19.8,8,4,25.8,9,4
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20101101,191,7,2,0,7,2,16,6,2,0,6,2,0,7,2,0,7,2,5,0,0,2,0,0,1,0,0,40.4,0,0,-9999,0,0,72.8,0,0,36.0,6,2,16.5,7,2,32.5,6,2,20.4,7,2,26.6,7,2
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20101201,254,2,1,3,2,1,18,2,1,0,2,1,0,2,1,0,2,1,6,0,0,5,0,0,1,0,0,49.3,0,0,-9999,0,0,137.2,0,0,36.9,2,1,11.4,2,1,32.3,2,1,21.6,2,1,27.0,2,1
GHCND:BLM00085175,ASCENCION GUARAYOS BL,247,-15.717,-63.1,20100101,-9999,0,0,-9999,0,0,1,27,21,0,27,21,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,34.0,27,21,-9999,0,0,33.0,27,21,-9999,0,0,-9999,0,0
GHCND:BLM00085175,ASCENCION GUARAYOS BL,247,-15.717,-63.1,20100201,-9999,0,0,-9999,0,0,0,14,14,0,14,14,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,29.5,14,14,-9999,0,0,29.5,14,14,-9999,0,0,-9999,0,0
GHCND:BLM00085175,ASCENCION GUARAYOS BL,247,-15.717,-63.1,20100301,11,5,5,0,5,5,2,27,23,0,27,23,0,5,5,0,5,5,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,34.5,27,23,23.3,5,5,33.3,27,23,23.3,5,5,28.9,5,5
GHCND:BLM00085175,ASCENCION GUARAYOS BL,247,-15.717,-63.1,20100501,-9999,0,0,-9999,0,0,1,14,12,0,14,12,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,35.0,14,12,-9999,0,0,31.6,14,12,-9999,0,0,-9999,0,0
GHCND:BLM00085175,ASCENCION GUARAYOS BL,247,-15.717,-63.1,20100601,-9999,0,0,-9999,0,0,1,25,13,0,25,13,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,32.9,25,13,-9999,0,0,31.0,25,13,-9999,0,0,-9999,0,0
GHCND:BLM00085175,ASCENCION GUARAYOS BL,247,-15.717,-63.1,20100701,1,22,22,0,22,22,0,22,22,0,22,22,0,22,22,0,22,22,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,28.2,22,22,10.1,22,22,28.2,22,22,10.1,22,22,19.2,22,22
GHCND:BLM00085175,ASCENCION GUARAYOS BL,247,-15.717,-63.1,20100901,-9999,0,0,-9999,0,0,1,5,3,0,5,3,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,32.6,5,3,-9999,0,0,31.6,5,3,-9999,0,0,-9999,0,0
GHCND:BLM00085175,ASCENCION GUARAYOS BL,247,-15.717,-63.1,20101001,-9999,0,0,-9999,0,0,2,27,23,0,27,23,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,36.6,27,23,-9999,0,0,36.1,27,23,-9999,0,0,-9999,0,0
GHCND:BLM00085175,ASCENCION GUARAYOS BL,247,-15.717,-63.1,20101101,-9999,0,0,-9999,0,0,0,29,29,0,29,29,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,29.0,29,29,-9999,0,0,29.0,29,29,-9999,0,0,-9999,0,0
GHCND:BLM00085175,ASCENCION GUARAYOS BL,247,-15.717,-63.1,20101201,-9999,0,0,-9999,0,0,0,20,18,0,20,18,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,31.7,20,18,-9999,0,0,30.0,20,18,-9999,0,0,-9999,0,0
GHCND:BLM00085152,SAN BORJA CAPT GERM BL,194,-14.867,-66.75,20100101,224,5,2,0,5,2,16,2,1,0,2,1,0,5,2,0,5,2,16,0,0,10,0,0,1,0,0,59.9,0,0,-9999,0,0,262.2,0,0,34.2,2,1,19.5,5,2,31.1,2,1,22.8,5,2,26.9,5,2
GHCND:BLM00085152,SAN BORJA CAPT GERM BL,194,-14.867,-66.75,20100201,210,5,2,0,5,2,12,3,2,0,3,2,0,5,2,0,5,2,3,0,0,1,0,0,1,0,0,41.9,0,0,-9999,0,0,57.9,0,0,34.1,3,2,21.6,5,2,31.7,3,2,23.5,5,2,27.8,5,2
GHCND:BLM00085152,SAN BORJA CAPT GERM BL,194,-14.867,-66.75,20100301,257,3,1,0,3,1,21,3,1,0,3,1,0,3,1,0,3,1,4,0,0,3,0,0,2,0,0,71.1,0,0,-9999,0,0,159.9,0,0,36.4,3,1,21.0,3,1,32.7,3,1,23.6,3,1,28.2,3,1
GHCND:BLM00085152,SAN BORJA CAPT GERM BL,194,-14.867,-66.75,20100401,237,1,1,0,1,1,15,0,0,0,0,0,0,1,1,0,1,1,3,0,0,1,0,0,1,0,0,55.1,0,0,-9999,0,0,73.1,0,0,35.6,0,0,17.4,1,1,31.8,0,0,21.2,1,1,26.5,1,1
GHCND:BLM00085152,SAN BORJA CAPT GERM BL,194,-14.867,-66.75,20100501,146,4,2,0,4,2,7,1,1,0,1,1,0,4,2,0,4,2,5,0,0,1,0,0,0,0,0,15.0,0,0,-9999,0,0,42.9,0,0,33.9,1,1,11.6,4,2,28.7,1,1,18.5,4,2,23.7,4,2
GHCND:BLM00085152,SAN BORJA CAPT GERM BL,194,-14.867,-66.75,20100601,174,2,1,0,2,1,13,2,1,0,2,1,0,2,1,0,2,1,2,0,0,0,0,0,0,0,0,11.9,0,0,-9999,0,0,19.0,0,0,34.6,2,1,13.4,2,1,30.9,2,1,18.6,2,1,24.8,2,1
GHCND:BLM00085152,SAN BORJA CAPT GERM BL,194,-14.867,-66.75,20100701,135,1,1,44,1,1,12,1,1,0,1,1,0,1,1,0,1,1,2,0,0,1,0,0,0,0,0,18.0,0,0,-9999,0,0,23.0,0,0,34.2,1,1,7.2,1,1,27.4,1,1,15.3,1,1,21.3,1,1
GHCND:BLM00085152,SAN BORJA CAPT GERM BL,194,-14.867,-66.75,20100801,162,4,2,2,4,2,14,4,2,0,4,2,0,4,2,0,4,2,1,0,0,1,0,0,0,0,0,16.0,0,0,-9999,0,0,16.0,0,0,37.5,4,2,9.8,4,2,31.6,4,2,16.9,4,2,24.2,4,2
GHCND:BLM00085152,SAN BORJA CAPT GERM BL,194,-14.867,-66.75,20100901,215,6,3,0,6,3,19,5,3,0,5,3,0,6,3,0,6,3,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,40.4,5,3,15.7,6,3,34.9,5,3,19.7,6,3,27.3,6,3
GHCND:BLM00085152,SAN BORJA CAPT GERM BL,194,-14.867,-66.75,20101001,203,7,2,1,7,2,17,5,2,0,5,2,0,5,1,0,5,1,5,0,0,3,0,0,2,0,0,71.9,0,0,-9999,0,0,134.2,0,0,37.0,5,2,14.5,5,1,32.8,5,2,20.5,5,1,27.1,7,2
GHCND:BLM00085152,SAN BORJA CAPT GERM BL,194,-14.867,-66.75,20101101,238,3,1,0,3,1,20,2,1,0,2,1,0,3,1,0,3,1,5,0,0,3,0,0,2,0,0,41.9,0,0,-9999,0,0,108.2,0,0,36.4,2,1,16.7,3,1,32.7,2,1,21.2,3,1,27.1,3,1
GHCND:BLM00085152,SAN BORJA CAPT GERM BL,194,-14.867,-66.75,20101201,254,4,1,0,4,1,21,4,1,0,4,1,0,4,1,0,4,1,3,0,0,1,0,0,1,0,0,34.0,0,0,-9999,0,0,52.0,0,0,36.2,4,1,16.0,4,1,33.1,4,1,22.3,4,1,27.7,4,1
GHCND:BLM00085196,CONCEPCION BL,497,-16.25,-62.1,20100101,-9999,0,0,-9999,0,0,1,1,1,0,1,1,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,33.0,1,1,-9999,0,0,29.0,1,1,-9999,0,0,-9999,0,0
